arquivo;curso_codigo;curriculo_ordinal;curriculo_disciplina;curriculo_ch_horas;numero_ue;topico;ue_ch_horas;destino_disciplina_codigo;fundamento_normativo;fundamento_origem;observacao;motivo_da_exclusao
;C-Espc-FR;EQUFR-010;EQUIP. DE AUX. À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;FONFR-011;FONTES DE ENERGIA E PROJETOS DE AUXÍLIOS À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;ESTANFR-012;ESTRUTURAS DE AUX. À NAV..;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;FANAVFR-13;FAINAS DE AUXÍLIOS À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;ADMANFR-014;ADMINISTRAÇÃO DE AUXÍLIOS À NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;NAV-015;NAVEGAÇÃO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-FR;MBFCFR-017;MANUTENÇÃO DE AUXÍLIOS À NAVEGAÇÃO DE  DE CURSO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1104-0808;MATEMÁTICA APLICADA À HIDROGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1104-0506;FÍSICA APLICADA À HIDROGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1102-0710;INTRODUÇÃO AO INGLÊS TÉCNICO.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1103-0506;TFM.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1105-0243;CARTOGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1106-0423;NAVEGAÇÃO I.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1107-1011;NAVEGAÇÃO II.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1108-0619;METEOROLOGIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1109-0812;OCEANOGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1110-0815;TOPOGRAFIA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1111-0508;MARÉS.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1112-0815;SONDAGEM.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;SN-1103-0506;PRIMEIROS SOCORROS.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
;C-Espc-HN;HN-1114-0730;HIDROGRAFIA APLICADA.;;;;;;;;curriculo_modelo = 'competencias';"Curso por COMPETENCIAS: nenhuma `LISTA DE UNIDADES DE ENSINO` em 127 + 146 paginas (conferencia §4.4). O curso inteiro muda de modelo; nao e ausencia de dado."
